,Country,Cuisine,Unnamed: 1,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 2,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 3,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
134,Indian,Indian,tomato,,,,,,,,,,,cilantro,,,,,,,,,,,onion,,,,potato,cumin,vegetable_oil,pea,,
135,Indian,Indian,butter,turmeric,scallion,rice,cream,,,,,,,coriander,,,,,,,,,,,pepper,,,,clam,onion,fenugreek,cumin,shrimp,mango
136,Indian,Indian,butter,,,,,,,,,,,wheat,,,,,,,,,,,cardamom,,,,vanilla,almond,cinnamon,,,
137,Indian,Indian,coriander,,,,,,,,,,,black_pepper,,,,,,,,,,,cumin,,,,cinnamon,,,,,
138,Indian,Indian,coriander,turmeric,pepper,chicken,lemongrass,lime,,,,,,fenugreek,,,,,,,,,,,coconut,,,,chicken_broth,lime_juice,cumin,ginger,scallion,cilantro
139,Indian,Indian,yogurt,,,,,,,,,,,cucumber,,,,,,,,,,,mint,,,,cumin,cayenne,,,,
140,Indian,Indian,butter,,,,,,,,,,,tomato,,,,,,,,,,,cilantro,,,,fish,cayenne,yogurt,,,
141,Indian,Indian,coconut,lime_peel_oil,milk,cream,,,,,,,,passion_fruit,,,,,,,,,,,rum,,,,vanilla,raisin,milk_fat,seed,cinnamon,rice
142,Indian,Indian,coriander,turmeric,,,,,,,,,,butter,,,,,,,,,,,lemon_juice,,,,cumin,ginger,garlic,bell_pepper,yogurt,chicken
143,Indian,Indian,tomato,,,,,,,,,,,olive_oil,,,,,,,,,,,cilantro,,,,lemon_juice,onion,garlic,bell_pepper,turmeric,
144,Indian,Indian,butter,,,,,,,,,,,lemon_juice,,,,,,,,,,,onion,,,,salmon,parsley,rice,egg,,
145,Indian,Indian,coriander,ginger,white_wine,chickpea,carrot,vegetable,scallion,broccoli,turmeric,,,fenugreek,,,,,,,,,,,pepper,,,,wheat,cauliflower,olive_oil,feta_cheese,vinegar,cumin
146,Indian,Indian,coriander,orange_peel,yogurt,vegetable_oil,chicken,walnut,egg,turmeric,,,,fenugreek,,,,,,,,,,,pepper,,,,grape,cumin,ginger,scallion,lettuce,mango
147,Indian,Indian,butter,vegetable_oil,mint,turmeric,,,,,,,,wheat,,,,,,,,,,,onion,,,,potato,cayenne,cumin,ginger,fennel,garlic
148,Indian,Indian,yogurt,,,,,,,,,,,cilantro,,,,,,,,,,,cucumber,,,,,,,,,
149,Indian,Indian,coriander,tomato,yogurt,vegetable_oil,turmeric,egg,cinnamon,,,,,fenugreek,,,,,,,,,,,pepper,,,,onion,potato,cayenne,cumin,ginger,mango
150,Indian,Indian,tomato,soy_sauce,,,,,,,,,,vinegar,,,,,,,,,,,celery_oil,,,,cauliflower,corn,cumin,ginger,garlic,vegetable_oil
151,Indian,Indian,coriander,,,,,,,,,,,fenugreek,,,,,,,,,,,pepper,,,,cumin,ginger,tomato,vegetable_oil,egg,turmeric
152,Indian,Indian,cilantro,,,,,,,,,,,lemon_juice,,,,,,,,,,,potato,,,,shallot,ginger,vegetable_oil,egg,,
153,Indian,Indian,cane_molasses,bell_pepper,tamarind,cayenne,,,,,,,,coriander,,,,,,,,,,,cilantro,,,,lemon_juice,onion,apricot,orange_juice,lime_juice,lamb
154,Indian,Indian,tomato,cumin,ginger,scallop,cilantro,garlic,vegetable_oil,rice,coconut,turmeric,,coriander,,,,,,,,,,,pepper,,,,okra,onion,fenugreek,black_pepper,chicken_broth,cayenne
155,Indian,Indian,butter,,,,,,,,,,,tomato,,,,,,,,,,,garlic,,,,onion,shrimp,,,,
156,Indian,Indian,coriander,,,,,,,,,,,tomato,,,,,,,,,,,mustard,,,,onion,potato,cayenne,cumin,vegetable_oil,turmeric
157,Indian,Indian,yogurt,,,,,,,,,,,honey,,,,,,,,,,,cucumber,,,,mango,mint,,,,
158,Indian,Indian,olive_oil,,,,,,,,,,,cayenne,,,,,,,,,,,black_pepper,,,,garlic,beet,yogurt,vegetable_oil,mint,
159,Indian,Indian,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Indian,Indian,tomato,rice,turmeric,,,,,,,,,cilantro,,,,,,,,,,,onion,,,,cayenne,cumin,ginger,garlic,vegetable_oil,lentil
161,Indian,Indian,coriander,,,,,,,,,,,cayenne,,,,,,,,,,,cumin,,,,date,tamarind,anise_seed,,,
162,Indian,Indian,coconut,,,,,,,,,,,mustard,,,,,,,,,,,cayenne,,,,shrimp,vegetable_oil,turmeric,,,
163,Indian,Indian,coriander,,,,,,,,,,,fenugreek,,,,,,,,,,,coconut,,,,cumin,scallion,vegetable,pepper,turmeric,
164,Indian,Indian,cashew,,,,,,,,,,,cardamom,,,,,,,,,,,corn,,,,almond,honey,pistachio,vegetable_oil,,
165,Indian,Indian,vinegar,,,,,,,,,,,cider,,,,,,,,,,,black_pepper,,,,cumin,ginger,garlic,cinnamon,tamarind,turmeric
166,Indian,Indian,cilantro,bread,,,,,,,,,,onion,,,,,,,,,,,potato,,,,cayenne,ginger,carrot,bell_pepper,vegetable_oil,egg
167,Indian,Indian,tomato,olive_oil,coriander,egg,pea,turmeric,,,,,,cane_molasses,,,,,,,,,,,pepper,,,,fenugreek,cumin,parmesan_cheese,scallion,garlic,ginger
168,Indian,Indian,olive_oil,scallion,yogurt,lemon_peel,fenugreek,pepper,mustard,cauliflower,vegetable,coriander,onion,lemon_juice,potato,cumin,bay,turmeric,,,,,,,black_mustard_seed_oil,,,,fennel,seed,soybean,mint,sunflower_oil,parsley
169,Indian,Indian,coriander,garlic,tomato,vegetable_oil,rice,turmeric,,,,,,fenugreek,,,,,,,,,,,pepper,,,,mustard,onion,cayenne,cumin,ginger,shrimp
170,Indian,Indian,lamb,,,,,,,,,,,olive_oil,,,,,,,,,,,cardamom,,,,black_pepper,cumin,ginger,fennel,garlic,bell_pepper
171,Indian,Indian,coriander,lentil,turmeric,,,,,,,,,onion,,,,,,,,,,,cardamom,,,,cayenne,chicken_broth,black_pepper,cumin,cinnamon,vegetable_oil
172,Indian,Indian,lamb,vegetable_oil,,,,,,,,,,coriander,,,,,,,,,,,onion,,,,radish,lime_juice,cumin,mango,bell_pepper,yogurt
173,Indian,Indian,coriander,vegetable,fennel,carrot,garlic,bell_pepper,crab,radish,chive,tomato,seed,olive_oil,,,,,,,,,,,mustard,,,,onion,tabasco_pepper,black_pepper,cumin,ginger,celery
174,Indian,Indian,coriander,fennel,seed,garlic,tomato,lamb,pepper,vegetable_oil,turmeric,cinnamon,,fenugreek,,,,,,,,,,,coconut,,,,onion,cardamom,cayenne,cilantro,ginger,cumin
175,Indian,Indian,olive_oil,,,,,,,,,,,lemon_juice,,,,,,,,,,,cardamom,,,,prawn,ginger,garlic,bell_pepper,yogurt,turmeric
176,Indian,Indian,butter,tamarind,pea,turmeric,,,,,,,,black_mustard_seed_oil,,,,,,,,,,,cilantro,,,,cayenne,cumin,ginger,seed,tomato,coriander
177,Indian,Indian,yogurt,,,,,,,,,,,cilantro,,,,,,,,,,,cucumber,,,,cumin,milk,,,,
178,Indian,Indian,coriander,garlic,bell_pepper,sweet_potato,vegetable_oil,lemongrass,pea,thai_pepper,lime,,,coconut,,,,,,,,,,,galanga,,,,onion,soy_sauce,black_pepper,cilantro,ginger,cumin
179,Indian,Indian,olive_oil,,,,,,,,,,,black_pepper,,,,,,,,,,,chive,,,,scallion,yogurt,cucumber,orange,garlic,
180,Indian,Indian,butter,cumin,ginger,scallion,seed,mint,,,,,,olive_oil,,,,,,,,,,,cilantro,,,,lemon_juice,mustard,dill,cayenne,corn,black_pepper
181,Indian,Indian,coriander,ginger,lemon_juice,fennel,mango,garlic,cinnamon,vegetable_oil,tomato,chicken,cane_molasses,fenugreek,turmeric,,,,,,,,,,pepper,,,,cilantro,okra,roasted_peanut,potato,cayenne,cumin
182,Indian,Indian,melon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Indian,Indian,butter,,,,,,,,,,,coconut,,,,,,,,,,,cardamom,,,,cayenne,cumin,ginger,cinnamon,pea,turmeric
184,Indian,Indian,coriander,,,,,,,,,,,black_mustard_seed_oil,,,,,,,,,,,lemon_juice,,,,cauliflower,ginger,seed,vegetable_oil,turmeric,
185,Indian,Indian,coriander,garlic,cinnamon,oregano,chicken,rice,bell_pepper,,,,,vinegar,,,,,,,,,,,cilantro,,,,onion,cayenne,black_pepper,cumin,ginger,white_wine
186,Indian,Indian,butter,cumin,garlic,coriander,chicken,rice,turmeric,,,,,peanut_oil,,,,,,,,,,,pepper,,,,apple,onion,fenugreek,apricot,chicken_broth,raisin
187,Indian,Indian,cane_molasses,chickpea,garlic,wheat_bread,yogurt,sherry,tamarind,egg,lettuce,basil,,vinegar,,,,,,,,,,,wheat,,,,onion,olive_oil,corn,cayenne,parmesan_cheese,buttermilk
188,Indian,Indian,cream,orange,raspberry,egg,blueberry,berry,,,,,,gelatin,,,,,,,,,,,vanilla,,,,bitter_orange,strawberry,buttermilk,brandy,blackberry,wine
189,Indian,Indian,coriander,yogurt,carrot,garlic,basil,lentil,turmeric,,,,,olive_oil,,,,,,,,,,,pepper,,,,onion,fenugreek,chicken_broth,cilantro,peppermint,cumin
190,Indian,Indian,milk_fat,,,,,,,,,,,cream,,,,,,,,,,,egg,,,,cinnamon,milk,,,,
191,Indian,Indian,meat,yogurt,vegetable_oil,chicken,turmeric,,,,,,,onion,,,,,,,,,,,cardamom,,,,jasmine,cayenne,ginger,bay,garlic,cinnamon
192,Indian,Indian,coriander,vegetable_oil,egg,turmeric,,,,,,,,fenugreek,,,,,,,,,,,cilantro,,,,wheat,fish,cumin,scallion,yogurt,pepper
193,Indian,Indian,coriander,,,,,,,,,,,yogurt,,,,,,,,,,,cilantro,,,,wheat,olive_oil,,,,
194,Indian,Indian,coriander,coconut,turmeric,,,,,,,,,fenugreek,,,,,,,,,,,pepper,,,,lemon_juice,cumin,garlic,tomato,vegetable_oil,watercress
195,Indian,Indian,cardamom,,,,,,,,,,,cane_molasses,,,,,,,,,,,egg,,,,cream,,,,,
196,Indian,Indian,butter,pea,turmeric,,,,,,,,,coriander,,,,,,,,,,,pepper,,,,fenugreek,lime_juice,cumin,scallion,scallop,vegetable_oil
197,Indian,Indian,olive_oil,,,,,,,,,,,rice,,,,,,,,,,,wheat,,,,berry,garlic,,,,
198,Indian,Indian,coriander,yogurt,chicken,turmeric,,,,,,,,fenugreek,,,,,,,,,,,cilantro,,,,lemon_juice,pepper,cumin,mango,garlic,sesame_seed
199,Indian,Indian,coriander,chicken,turmeric,,,,,,,,,vinegar,,,,,,,,,,,onion,,,,cayenne,ginger,garlic,butter,yogurt,vegetable_oil
200,Indian,Indian,cardamom,,,,,,,,,,,cayenne,,,,,,,,,,,ginger,,,,cinnamon,yogurt,chicken,turmeric,,
201,Indian,Indian,coriander,fennel,carrot,garlic,vegetable_oil,turmeric,,,,,,vinegar,,,,,,,,,,,cane_molasses,,,,mustard,cauliflower,cayenne,cumin,ginger,cucumber
202,Indian,Indian,almond,cinnamon,vegetable_oil,rice,pea,cream,,,,,,onion,,,,,,,,,,,cardamom,,,,raisin,cashew,black_pepper,cumin,saffron,bay
203,Indian,Indian,coriander,,,,,,,,,,,tomato,,,,,,,,,,,cilantro,,,,cardamom,black_pepper,ginger,bay,garlic,cinnamon
204,Indian,Indian,olive_oil,blueberry,cardamom,black_pepper,corn,red_wine,pear,butter,meat,onion,asparagus,lemon_juice,leek,chicken_broth,star_anise,cinnamon,,,,,,,tea,,,,ginger,carrot,sweet_potato,black_tea,cilantro,scallion
205,Indian,Indian,butter,,,,,,,,,,,wheat,,,,,,,,,,,parsley,,,,cumin,vegetable_oil,tamarind,whole_grain_wheat_flour,,
206,Indian,Indian,butter,,,,,,,,,,,wheat,,,,,,,,,,,corn,,,,seed,yogurt,vegetable_oil,whole_grain_wheat_flour,,
207,Indian,Indian,coriander,tomato,vegetable_oil,chicken,currant,coconut,turmeric,,,,,fenugreek,,,,,,,,,,,pepper,,,,okra,cayenne,cashew,jasmine,cumin,garlic
208,Indian,Indian,coriander,vegetable_oil,turmeric,,,,,,,,,black_mustard_seed_oil,,,,,,,,,,,coconut,,,,fenugreek,cayenne,cumin,bean,seed,pepper
209,Indian,Indian,butter,cinnamon,,,,,,,,,,cheese,,,,,,,,,,,onion,,,,cayenne,ginger,garlic,tomato,coriander,turmeric
210,Indian,Indian,butter,,,,,,,,,,,onion,,,,,,,,,,,cardamom,,,,bay,lentil,rice,,,
211,Indian,Indian,cumin,,,,,,,,,,,carrot,,,,,,,,,,,yogurt,,,,vegetable_oil,chicken,mint,,,
212,Indian,Indian,coriander,yogurt,mint,turmeric,,,,,,,,lemon,,,,,,,,,,,cayenne,,,,fish,black_pepper,cumin,ginger,fennel,garlic
213,Indian,Indian,tomato,,,,,,,,,,,black_mustard_seed_oil,,,,,,,,,,,cilantro,,,,onion,cumin,seed,cucumber,yogurt,vegetable_oil
214,Indian,Indian,vinegar,vegetable_oil,garlic,tamarind,rice,turmeric,,,,,,coconut,,,,,,,,,,,onion,,,,cauliflower,cayenne,cider,cumin,shrimp,coffee
215,Indian,Indian,coriander,black_pepper,coconut,ginger,cumin,garlic,cinnamon,vegetable_oil,chicken,rice,turmeric,tomato,,,,,,,,,,,cilantro,,,,lemon_juice,apple,onion,cardamom,cayenne,bay
216,Indian,Indian,lemon_juice,,,,,,,,,,,cardamom,,,,,,,,,,,cayenne,,,,cumin,ginger,garlic,bell_pepper,yogurt,vegetable_oil
217,Indian,Indian,butter,cumin,lime,cilantro,garlic,vegetable_oil,chicken,turmeric,cream,,,coriander,,,,,,,,,,,pepper,,,,wheat,zucchini,onion,fenugreek,chicken_broth,black_pepper
218,Indian,Indian,lemon_juice,,,,,,,,,,,mint,,,,,,,,,,,chicken_broth,,,,cayenne,cumin,chickpea,garlic,egg,turmeric
219,Indian,Indian,coriander,,,,,,,,,,,cardamom,,,,,,,,,,,black_pepper,,,,cayenne,cumin,bay,mace,nutmeg,cinnamon
220,Indian,Indian,coriander,,,,,,,,,,,cilantro,,,,,,,,,,,cumin,,,,scallion,cucumber,yogurt,,,
221,Indian,Indian,coriander,garlic,bell_pepper,vegetable_oil,turmeric,,,,,,,fenugreek,,,,,,,,,,,coconut,,,,onion,salmon,cayenne,cumin,ginger,seed
222,Indian,Indian,black_mustard_seed_oil,seed,turmeric,,,,,,,,,onion,,,,,,,,,,,potato,,,,cayenne,cumin,mango,vegetable_oil,lentil,rice
223,Indian,Indian,coriander,garlic,tomato,yogurt,vegetable_oil,scallion,coconut,turmeric,,,,fenugreek,,,,,,,,,,,pepper,,,,lemon_juice,onion,cayenne,cumin,shrimp,cilantro
224,Indian,Indian,tomato,vegetable_oil,coriander,turmeric,,,,,,,,fenugreek,,,,,,,,,,,lemon,,,,mustard,onion,fish,cayenne,seed,garlic
225,Indian,Indian,onion,,,,,,,,,,,cardamom,,,,,,,,,,,cayenne,,,,cumin,bell_pepper,yogurt,chicken,turmeric,
226,Indian,Indian,black_mustard_seed_oil,,,,,,,,,,,coconut,,,,,,,,,,,cayenne,,,,black_pepper,bay,bean,seed,vegetable_oil,
227,Indian,Indian,lemon_juice,,,,,,,,,,,mustard,,,,,,,,,,,cayenne,,,,cumin,shrimp,vegetable_oil,scallion,turmeric,
228,Indian,Indian,coriander,yogurt,vegetable_oil,seed,turmeric,,,,,,,black_mustard_seed_oil,,,,,,,,,,,pepper,,,,onion,fenugreek,cayenne,cilantro,cumin,carrot
229,Indian,Indian,lemon_juice,turmeric,,,,,,,,,,cayenne,,,,,,,,,,,cumin,,,,ginger,garlic,bell_pepper,yogurt,vegetable_oil,chicken
230,Indian,Indian,coriander,,,,,,,,,,,fenugreek,,,,,,,,,,,pepper,,,,cayenne,cumin,vegetable_oil,tamarind,chicken,turmeric
231,Indian,Indian,coriander,garlic,cinnamon,pineapple,vegetable_oil,chicken,rice,turmeric,,,,tomato,,,,,,,,,,,onion,,,,chicken_broth,cayenne,cumin,ginger,parsley,carrot
232,Indian,Indian,olive_oil,pepper,wheat,garlic,tomato,onion,potato,raisin,cumin,pea,mango,ginger,butter,beef_broth,egg,turmeric,,,,,,,carrot,,,,coriander,parsley,lard,roasted_beef,cinnamon,fenugreek
233,Indian,Indian,coriander,tomato,yogurt,lentil,turmeric,,,,,,,olive_oil,,,,,,,,,,,pepper,,,,onion,fenugreek,cumin,ginger,vegetable,garlic
234,Indian,Indian,vegetable_oil,,,,,,,,,,,seed,,,,,,,,,,,zucchini,,,,,,,,,
235,Indian,Indian,coriander,brassica,bell_pepper,vegetable_oil,goat_cheese,macaroni,,,,,,tomato,,,,,,,,,,,cilantro,,,,wheat,mustard,shallot,garlic,cumin,ginger
236,Indian,Indian,cilantro,pepper,vegetable_oil,cream,coconut,turmeric,,,,,,mustard,,,,,,,,,,,cayenne,,,,lime_juice,squash,ginger,scallop,bean,garlic
237,Indian,Indian,vinegar,,,,,,,,,,,mustard,,,,,,,,,,,apricot,,,,garlic,ginger,currant,vegetable_oil,wine,
238,Indian,Indian,coriander,vegetable_oil,turmeric,egg,bread,,,,,,,fenugreek,,,,,,,,,,,cilantro,,,,mustard,black_pepper,cumin,scallion,scallop,pepper
239,Indian,Indian,butter,,,,,,,,,,,pistachio,,,,,,,,,,,cardamom,,,,raisin,saffron,milk_fat,rice,milk,
240,Indian,Indian,apricot,,,,,,,,,,,grape_juice,,,,,,,,,,,peach,,,,cherry,,,,,
241,Indian,Indian,coriander,garlic,bell_pepper,sweet_potato,yogurt,brassica,rice,currant,turmeric,,,olive_oil,,,,,,,,,,,pepper,,,,kidney_bean,fenugreek,chicken_broth,cumin,orange,mango
242,Indian,Indian,milk_fat,,,,,,,,,,,lemon_juice,,,,,,,,,,,milk,,,,,,,,,
243,Indian,Indian,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Indian,Indian,coriander,cumin,tomato,seed,garlic,cinnamon,turmeric,chicken,white_wine,olive_oil,bell_pepper,vinegar,,,,,,,,,,,pepper,,,,mustard,onion,fenugreek,cardamom,cilantro,ginger
245,Indian,Indian,honey,,,,,,,,,,,vegetable_oil,,,,,,,,,,,tamarind,,,,cucumber,lime_juice,,,,
246,Indian,Indian,coriander,vegetable_oil,lime,,,,,,,,,coconut,,,,,,,,,,,clam,,,,onion,cayenne,cumin,ginger,cilantro,bell_pepper
247,Indian,Indian,mango,,,,,,,,,,,mint,,,,,,,,,,,ginger,,,,,,,,,
248,Indian,Indian,coriander,mango,yogurt,sherry,chicken,turmeric,mint,olive_oil,lime,,,vinegar,,,,,,,,,,,pepper,,,,lemon_juice,mustard,onion,fenugreek,cumin,lettuce
249,Indian,Indian,chicken_broth,,,,,,,,,,,cumin,,,,,,,,,,,onion,,,,pea,,,,,
250,Indian,Indian,coriander,yogurt,vegetable_oil,chicken,turmeric,,,,,,,nutmeg,,,,,,,,,,,lemon_juice,,,,onion,cayenne,black_pepper,cumin,ginger,garlic
251,Indian,Indian,vegetable_oil,,,,,,,,,,,cilantro,,,,,,,,,,,carrot,,,,lime_juice,lime,,,,
252,Indian,Indian,shallot,,,,,,,,,,,vegetable_oil,,,,,,,,,,,rice,,,,mustard,,,,,
253,Indian,Indian,potato,,,,,,,,,,,cayenne,,,,,,,,,,,cumin,,,,bay,vegetable_oil,tamarind,turmeric,,
254,Indian,Indian,coriander,milk,cilantro,bell_pepper,vegetable,vegetable_oil,chicken,rice,pea,turmeric,,fenugreek,,,,,,,,,,,pepper,,,,lemon_juice,wheat,onion,corn,carrot,cumin
255,Indian,Indian,olive_oil,bell_pepper,yogurt,chicken,rice,,,,,,,cilantro,,,,,,,,,,,lemon_juice,,,,nut,cayenne,parsley,cumin,mango,garlic
256,Indian,Indian,tomato,,,,,,,,,,,peanut,,,,,,,,,,,cilantro,,,,lemon_juice,,,,,
257,Indian,Indian,coriander,vegetable_oil,turmeric,,,,,,,,,tomato,,,,,,,,,,,cilantro,,,,onion,cayenne,cumin,ginger,shrimp,garlic
258,Indian,Indian,coriander,garlic,rice,corn,vinegar,lime,,,,,,tomato,,,,,,,,,,,celery_oil,,,,onion,potato,nut,cashew,cayenne,mango
259,Indian,Indian,coriander,,,,,,,,,,,onion,,,,,,,,,,,cayenne,,,,garlic,ginger,lobster,yogurt,vegetable_oil,
260,Indian,Indian,coconut,,,,,,,,,,,cayenne,,,,,,,,,,,salmon,,,,cumin,cilantro,garlic,mint,lime,
261,Indian,Indian,coriander,crab,vegetable_oil,coconut,turmeric,,,,,,,cilantro,,,,,,,,,,,onion,,,,cayenne,black_pepper,cumin,ginger,scallion,garlic
262,Indian,Indian,cilantro,,,,,,,,,,,onion,,,,,,,,,,,fish,,,,cayenne,coconut,vegetable_oil,tamarind,turmeric,
263,Indian,Indian,coriander,chickpea,garlic,cinnamon,vegetable_oil,rice,turmeric,,,,,fenugreek,,,,,,,,,,,pepper,,,,okra,onion,black_pepper,cumin,ginger,tomato
264,Indian,Indian,cane_molasses,,,,,,,,,,,butter,,,,,,,,,,,vanilla,,,,cider,,,,,
265,Indian,Indian,vinegar,,,,,,,,,,,cilantro,,,,,,,,,,,onion,,,,egg,cayenne,cider,vegetable_oil,mint,
266,Indian,Indian,cane_molasses,bell_pepper,cider,,,,,,,,,vinegar,,,,,,,,,,,pepper,,,,peach,onion,raisin,cayenne,ginger,garlic
267,Indian,Indian,cilantro,garlic,yogurt,vegetable_oil,egg,pea,,,,,,wheat,,,,,,,,,,,onion,,,,potato,corn,cayenne,cumin,ginger,carrot
268,Indian,Indian,butter,,,,,,,,,,,rice,,,,,,,,,,,,,,,,,,,,
269,Indian,Indian,coriander,cilantro,garlic,yogurt,cucumber,rice,olive_oil,turmeric,,,,fenugreek,,,,,,,,,,,pepper,,,,beef,vinegar,fish,cayenne,cumin,ginger
270,Indian,Indian,tomato,cilantro,ginger,cumin,yam,carrot,garlic,sweet_potato,vegetable,lime,,cane_molasses,,,,,,,,,,,coconut,,,,onion,sunflower_oil,cardamom,cayenne,potato,black_pepper
271,Indian,Indian,tomato,,,,,,,,,,,coriander,,,,,,,,,,,cilantro,,,,onion,cayenne,cumin,ginger,bell_pepper,vegetable_oil
272,Indian,Indian,coriander,lentil,turmeric,,,,,,,,,fenugreek,,,,,,,,,,,pepper,,,,onion,cayenne,cumin,ginger,cilantro,vegetable_oil
273,Indian,Indian,coriander,,,,,,,,,,,cayenne,,,,,,,,,,,cumin,,,,cucumber,yogurt,garlic,,,
274,Indian,Indian,cardamom,,,,,,,,,,,black_pepper,,,,,,,,,,,nutmeg,,,,cinnamon,cumin,,,,
275,Indian,Indian,coriander,carrot,garlic,chive,vegetable_oil,lentil,turmeric,,,,,tomato,,,,,,,,,,,mustard,,,,onion,cayenne,cumin,ginger,celery,vegetable
276,Indian,Indian,cheese,turmeric,,,,,,,,,,green_bell_pepper,,,,,,,,,,,wheat,,,,onion,cayenne,bell_pepper,soybean,vegetable_oil,milk
277,Indian,Indian,coconut,vegetable_oil,rice,banana,fenugreek,pepper,wheat,garlic,tomato,onion,chicken_broth,apple,cumin,pea,mango,cinnamon,turmeric,,,,,,ginger,,,,coriander,chicken,cream,cilantro,peanut,yogurt
278,Indian,Indian,buttermilk,,,,,,,,,,,mango,,,,,,,,,,,lime,,,,,,,,,
279,Indian,Indian,coriander,lettuce,tomato,turmeric,yogurt,vegetable_oil,chicken,bread,egg,whole_grain_wheat_flour,,fenugreek,,,,,,,,,,,pepper,,,,grape,apple,onion,black_pepper,parsley,cumin
280,Indian,Indian,coconut,,,,,,,,,,,cayenne,,,,,,,,,,,cilantro,,,,ginger,scallion,vegetable_oil,rice,,
281,Indian,Indian,coriander,cumin,ginger,honey,mango,yogurt,vegetable_oil,chicken,egg,turmeric,,fenugreek,,,,,,,,,,,pepper,,,,grape,onion,lime_juice,chicken_broth,cashew,black_pepper
282,Indian,Indian,cane_molasses,garlic,cinnamon,vegetable_oil,turmeric,bell_pepper,,,,,,vinegar,,,,,,,,,,,coriander,,,,onion,cayenne,raisin,cumin,ginger,mango
283,Indian,Indian,yogurt,,,,,,,,,,,mint,,,,,,,,,,,,,,,,,,,,
284,Indian,Indian,butter,,,,,,,,,,,cayenne,,,,,,,,,,,cumin,,,,ginger,bay,mung_bean,rice,,
285,Indian,Indian,coriander,cumin,ginger,milk,garlic,yogurt,vegetable_oil,chicken,mint,egg,turmeric,vinegar,,,,,,,,,,,cilantro,,,,lemon_juice,wheat,onion,yeast,cayenne,cider
286,Indian,Indian,bean,,,,,,,,,,,rice,,,,,,,,,,,sesame_oil,,,,cream,,,,,
287,Indian,Indian,coriander,garlic,turmeric,lentil,rice,pea,mustard,,,,,tomato,,,,,,,,,,,lemon_juice,,,,sesame_oil,onion,fenugreek,radish,cayenne,bean
288,Indian,Indian,tomato,basil,macaroni,,,,,,,,,olive_oil,,,,,,,,,,,onion,,,,thyme,squash,parmesan_cheese,parsley,garlic,bell_pepper
289,Indian,Indian,coriander,yogurt,,,,,,,,,,butter,,,,,,,,,,,coconut,,,,green_bell_pepper,black_mustard_seed_oil,cayenne,cilantro,seed,bell_pepper
290,Indian,Indian,butter,,,,,,,,,,,rose,,,,,,,,,,,nut,,,,cashew,,,,,
291,Indian,Indian,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Indian,Indian,butter,chicken,turmeric,cream,,,,,,,,coriander,,,,,,,,,,,pepper,,,,wheat,fenugreek,chicken_broth,cumin,brandy,mango
293,Indian,Indian,coconut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Indian,Indian,coriander,coffee,nutmeg,vegetable_oil,garlic,turmeric,,,,,,fenugreek,,,,,,,,,,,pepper,,,,mustard,onion,shallot,cayenne,cumin,cardamom
295,Indian,Indian,mint,,,,,,,,,,,cilantro,,,,,,,,,,,lime_juice,,,,onion,cayenne,,,,
296,Indian,Indian,coriander,yogurt,butter,mint,zucchini,,,,,,,fenugreek,,,,,,,,,,,pepper,,,,wheat,black_pepper,cumin,lamb,cinnamon,turmeric
297,Indian,Indian,tomato,,,,,,,,,,,coriander,,,,,,,,,,,cilantro,,,,black_pepper,cumin,chickpea,turmeric,,
298,Indian,Indian,wheat,,,,,,,,,,,whole_grain_wheat_flour,,,,,,,,,,,,,,,,,,,,
299,Indian,Indian,butter,rice,,,,,,,,,,lamb,,,,,,,,,,,onion,,,,cayenne,ginger,bay,seed,garlic,cinnamon
300,Indian,Indian,coriander,cucumber,butter,yogurt,mint,turmeric,,,,,,fenugreek,,,,,,,,,,,pepper,,,,fish,almond,cumin,ginger,melon,mango
301,Indian,Indian,coriander,crab,vegetable_oil,bread,turmeric,,,,,,,fenugreek,,,,,,,,,,,pepper,,,,clam,mustard,corn,cumin,scallion,honey
302,Indian,Indian,coriander,turmeric,,,,,,,,,,fenugreek,,,,,,,,,,,pepper,,,,lemon_juice,sesame_oil,cumin,bell_pepper,yogurt,mint
303,Indian,Indian,cane_molasses,,,,,,,,,,,butter,,,,,,,,,,,cardamom,,,,vanilla,lime_juice,peanut_oil,pineapple,milk,cream
304,Indian,Indian,butter,egg,turmeric,,,,,,,,,tomato,,,,,,,,,,,cilantro,,,,black_pepper,cayenne,cumin,ginger,scallion,coriander
305,Indian,Indian,coriander,pepper,rice,milk,turmeric,,,,,,,black_mustard_seed_oil,,,,,,,,,,,coconut,,,,fenugreek,cayenne,cumin,yogurt,seed,cucumber
